Ticker,Name,Sector,Industry,Price,MarketCap,PriceChg1Y,PriceChg3Y,PriceChg5Y,PriceChg10Y,Sales_D,Sales_Pct,Profits_D,Profits_Pct,Q,P,O,Score_Sector,Score_Sector_Adj,Score_Ind,Score_Ind_Adj,Rank_Sales_D,Rank_Price3Y,Rank_Sales_TotalShare,Rank_Profits_D,Rank_Sales_D_Sec,Rank_Price3Y_Sec,Rank_Sales_D_Ind,Rank_Price3Y_Ind,Sales_D_SecShare,Sales_D_IndShare,OnGRNJ
BPOP,Popular Inc.,Financials,Banks,163.084,10401.25,0.3133,0.354,0.1706,0.1534,263.3879727630019,0.04196920103706625,135.95000000000005,0.16317394017955733,,,0,216.33333333333334,216.33333333333334,45.666666666666664,45.666666666666664,520.0,208.0,577.0,225.0,106.0,23.0,29.0,2.0,0.0014341402385947058,0.01107993617467915,False
BR,Broadridge Financial Solutions Inc.,Industrials,Professional Services,167.872,19141.07,-0.3288,-0.0365,-0.0025,0.0922,587.6449276697685,0.08530867602444436,284.79999999999995,0.33924955330553885,,,0,167.0,1000.0,25.333333333333332,1000.0,280.0,989.0,247.0,99.0,56.0,165.0,7.0,13.0,0.005208184792379115,0.04722786576652128,False
BRC,Brady Corporation,Industrials,Commercial Services and Supplies,85.495,4009.65,0.0915,0.1558,0.1117,0.0954,148.02472763709216,0.09775305395709588,16.120000000000005,0.0851738349360669,,,0,320.6666666666667,1000.0,57.0,1000.0,726.0,483.0,814.0,701.0,151.0,85.0,13.0,7.0,0.0013119148980535393,0.02367274135948531,False
BRKR,Bruker Corporation,Health Care,Life Sciences Tools and Services,53.625,8170.27,0.7588,-0.0437,-0.0979,0.0936,56.80609936055089,0.018361705223337577,-62.6,7.279069767441861,,,1,404.0,404.0,45.0,45.0,959.0,1006.0,513.0,1148.0,115.0,138.0,9.0,11.0,0.0008612891149493869,0.02682270508516705,False
BRO,Brown & Brown Inc.,Financials,Insurance,66.208,22153.88,-0.2842,-0.0325,0.0276,0.1364,1713.880190150784,0.15616866215512748,151.0,0.14326375711574957,,,0,90.0,1000.0,17.0,1000.0,69.0,978.0,281.0,197.0,13.0,188.0,5.0,33.0,0.009332030308905784,0.05756927122037262,False
BROS,Dutch Bros Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,44.319,8350.67,-0.3185,0.169,,,430.50473582722725,0.14913073204082616,12.530000000000001,0.15693887775551096,,,0,150.66666666666666,1000.0,22.333333333333332,1000.0,371.0,450.0,765.0,737.0,45.0,36.0,13.0,9.0,0.006795153603179424,0.022938724646036423,False
BRX,Brixmor Property Group Inc.,Real Estate,Retail REITs,28.789,8834.55,0.0359,0.0929,0.0503,0.0048,77.44786848072567,0.023337707786526662,46.389999999999986,0.12010977914714016,,,0,322.3333333333333,1000.0,19.0,1000.0,898.0,668.0,865.0,459.0,46.0,23.0,6.0,5.0,0.003227407906388014,0.08293235601434219,False
BRZE,Braze Inc.,Information Technology,Software,24.139,2741.81,-0.1975,-0.2104,,,179.62606403013183,0.13013086239128668,18.239999999999995,-0.1389290882778581,,,0,293.3333333333333,1000.0,54.0,1000.0,651.0,1191.0,1047.0,676.0,74.0,155.0,29.0,59.0,0.0018876210384524725,0.013477130479012469,False
BSM,Black Stone Minerals L.P.,Energy,Oil Gas and Consumable Fuels,14.806,3149.39,0.2216,-0.0566,0.0703,-0.0203,9.928125000000023,0.05641179111177608,-16.340000000000032,-0.054479378521655186,,,0,401.3333333333333,1000.0,50.666666666666664,1000.0,1080.0,1032.0,1202.0,982.0,60.0,64.0,46.0,46.0,0.00011969195214649616,0.00012431772620195917,False
BSY,Bentley Systems Incorporated,Information Technology,Software,31.81,9868.81,-0.3958,-0.1339,-0.1435,,182.4210367744795,0.06676077721104279,12.110000000000014,0.043583099402576986,,,0,289.3333333333333,1000.0,52.0,1000.0,646.0,1143.0,823.0,745.0,73.0,149.0,28.0,55.0,0.0019169923292092909,0.013686833968114908,False
BTU,Peabody Energy Corporation,Energy,Oil Gas and Consumable Fuels,29.0,3535.1,0.5659,0.0947,0.0885,,-27.460853805880106,0.038689628382752916,-129.79999999999998,2.4536862003780717,,,0,414.0,414.0,46.333333333333336,46.333333333333336,1143.0,662.0,460.0,1224.0,62.0,37.0,47.0,30.0,-0.0003310638413230415,-0.00034385857397156293,False
BULL,Webull Corporation,Financials,Capital Markets,9.355,5048.15,-0.3091,-0.0437,,,217.1249152542373,0.19474420994808006,17.830000000000002,0.7198223657650384,,,0,298.0,1000.0,62.333333333333336,1000.0,583.0,1006.0,1118.0,680.0,117.0,194.0,27.0,43.0,0.0011822391679507536,0.00207572594908612,False
BURL,Burlington Stores Inc.,Consumer Discretionary,Specialty Retail,238.846,15003.16,-0.1517,0.1519,-0.0408,0.1129,1199.9307754734,0.05620109266925333,104.02999999999997,0.1704990576087846,,,0,56.0,1000.0,8.666666666666666,1000.0,117.0,494.0,143.0,272.0,12.0,39.0,4.0,10.0,0.01893989369677051,0.05397519684381433,False
BUSE,First Busey Corporation,Financials,Banks,30.058,2482.1,0.2199,0.1443,0.0555,0.0256,227.48839954597042,0.09266005108235986,95.74000000000001,0.7078219724974124,,,0,269.0,1000.0,68.33333333333333,1000.0,567.0,518.0,1068.0,291.0,115.0,125.0,33.0,57.0,0.0012386680537457484,0.009569749601730198,False
BWA,BorgWarner Inc.,Consumer Discretionary,Automobile Components,65.568,13354.0,0.5188,0.1783,0.0887,0.0674,303.27956147220175,0.001955853590388301,138.0,0.4981949458483754,,,0,188.0,188.0,20.0,20.0,477.0,425.0,117.0,221.0,54.0,33.0,2.0,4.0,0.0047870116944208774,0.13461270026318795,False
BWIN,The Baldwin Insurance Group Inc.,Financials,Insurance,29.205,4074.05,-0.0384,0.034,-0.0485,,276.8563934426229,0.15480304077401508,-47.42999999999999,1.4028393966282162,,,0,257.3333333333333,1000.0,51.0,1000.0,500.0,817.0,796.0,1123.0,99.0,173.0,26.0,28.0,0.0015074754172831638,0.009299612011846824,False
BWXT,BWX Technologies Inc.,Industrials,Aerospace and Defense,157.095,14393.35,-0.0317,0.2955,0.2251,0.1489,649.3983850982313,0.09865465243885274,26.24000000000001,0.07977138687906615,,,0,114.33333333333333,114.33333333333333,23.333333333333332,23.333333333333332,245.0,266.0,507.0,598.0,49.0,49.0,7.0,14.0,0.005755493894715976,0.055243525075654665,True
BXDC,Blackstone Digital Infrastructure Trust Inc.,Real Estate,Specialized REITs,20.135,2026.59,,,,,,,,,,,0,491.6666666666667,1000.0,41.333333333333336,1000.0,1291.0,1235.0,1315.0,1350.0,95.0,89.0,15.0,14.0,,,False
BXMT,Blackstone Mortgage Trust Inc.,Real Estate,Mortgage Real Estate Investment Trusts (REITs),13.595,2318.56,-0.3168,-0.1616,-0.1511,-0.0737,165.7862825716134,-0.08491874076599615,-94.13,-0.8590855161084239,,,0,262.0,1000.0,12.333333333333334,1000.0,678.0,1165.0,1210.0,1193.0,24.0,84.0,6.0,7.0,0.006908646675995506,0.027895400987244297,False
BXP,BXP Inc.,Real Estate,Office REITs,64.059,11378.95,-0.1328,-0.0127,-0.0993,-0.0719,-219.9563762693747,0.011775750137166918,20.019999999999982,0.07232658959537575,,,0,455.3333333333333,1000.0,34.666666666666664,1000.0,1217.0,932.0,559.0,657.0,90.0,59.0,8.0,6.0,-0.009166023052124484,-0.4135535489904592,False
BXSL,Blackstone Secured Lending Fund,Financials,Capital Markets,24.261,5652.09,-0.1567,-0.0408,,,-36.078950934099794,-0.0399027449874908,-270.12000000000006,-0.4793951655840699,,,0,518.6666666666666,1000.0,99.66666666666667,1000.0,1153.0,999.0,875.0,1282.0,212.0,191.0,45.0,42.0,-0.0001964488915651231,-0.0003449167249277917,False
BYD,Boyd Gaming Corporation,Consumer Discretionary,Hotels Restaurants and Leisure,75.082,5455.11,-0.1202,0.0503,0.0407,0.147,70.48449631449648,0.0015102676203999632,-26.09999999999991,-0.014159618504071547,,,0,364.6666666666667,1000.0,50.0,1000.0,919.0,778.0,450.0,1040.0,104.0,71.0,30.0,16.0,0.0011125382353330345,0.003755648470779373,False
CACC,Credit Acceptance Corporation,Financials,Consumer Finance,600.412,6232.62,0.1627,0.0733,-0.0003,0.1196,130.2226822682269,0.052657082862219484,78.0,0.1840056617126682,,,0,361.0,1000.0,59.666666666666664,1000.0,767.0,723.0,895.0,327.0,152.0,164.0,14.0,13.0,0.0007090589090286331,0.01898412429452193,False
CACI,CACI International Inc,Industrials,Professional Services,620.176,13705.6,0.2755,0.2492,0.1936,0.2014,939.6079375958161,0.10894524920547721,35.97999999999996,0.07198447472140512,,,0,86.33333333333333,86.33333333333333,14.0,14.0,161.0,319.0,184.0,520.0,35.0,63.0,5.0,2.0,0.008327565747551655,0.0755144398606472,False
CAG,Conagra Brands Inc.,Consumer Staples,Food Products,14.825,7094.74,-0.2342,-0.2008,-0.1483,-0.1016,-330.9579001544007,-0.028520253513364513,-3068.6000000000004,-2.6627906976744184,,,0,441.6666666666667,1000.0,27.0,1000.0,1236.0,1185.0,156.0,1348.0,45.0,44.0,18.0,18.0,-0.004690134279483151,-0.007036142366375913,False
CAI,Caris Life Sciences Inc.,Health Care,Biotechnology,24.105,6811.96,-0.29,,,,407.31520741394525,0.21868650173023174,173.23000000000002,-2.5441327654574826,,,0,198.66666666666666,1000.0,38.0,1000.0,390.0,1235.0,1000.0,176.0,41.0,165.0,9.0,64.0,0.006175677584766679,0.035312093099079365,False
CAKE,The Cheesecake Factory Incorporated,Consumer Discretionary,Hotels Restaurants and Leisure,102.657,5108.28,0.7367,0.5001,0.1799,0.0749,207.69671588112806,0.033434528934034535,30.189999999999998,0.20339553998517812,,,0,225.66666666666666,225.66666666666666,34.0,34.0,596.0,127.0,475.0,569.0,74.0,7.0,25.0,3.0,0.00327831721659523,0.011066772044513102,False
CALM,Cal-Maine Foods Inc.,Consumer Staples,Food Products,74.711,3505.22,-0.3177,0.1459,0.162,0.0556,-1350.123512880562,-0.31682187949477814,-903.3699999999999,-0.7404368673415024,,,0,447.0,1000.0,25.333333333333332,1000.0,1278.0,507.0,602.0,1334.0,53.0,10.0,22.0,1.0,-0.019133130124233826,-0.028703533725550446,False
CALX,Calix Inc.,Information Technology,Communications Equipment,35.129,2211.86,-0.4424,-0.0876,-0.0508,0.1716,241.98848560700878,0.11118888811111893,33.31,1.8629753914988814,,,0,244.0,1000.0,22.0,1000.0,543.0,1082.0,955.0,542.0,52.0,137.0,4.0,10.0,0.00254296367824671,0.10143435112546803,False
CALY,Callaway Golf Company,Consumer Discretionary,Leisure Products,15.445,2757.09,0.6661,-0.0215,-0.1144,0.0324,614.0359974379048,0.033833309062667016,145.90000000000003,-0.3564622526264355,,,0,125.0,125.0,12.0,12.0,259.0,949.0,716.0,208.0,31.0,85.0,2.0,3.0,0.009692039536927582,0.21087728915454879,False
CAR,Avis Budget Group Inc.,Industrials,Ground Transportation,128.792,4549.67,-0.1732,-0.1352,0.0825,0.1353,52.46341463414501,0.005063508410573236,253.0,-0.2845894263217098,,,0,449.0,1000.0,70.0,1000.0,971.0,1145.0,149.0,116.0,184.0,192.0,13.0,13.0,0.00046497322683840595,0.012504239208068129,False
CARG,CarGurus Inc.,Communication Services,Interactive Media and Services,33.08,2946.55,-0.0655,0.2162,0.0097,,169.45574727812595,0.06647335112130359,20.039999999999992,0.12854393842206546,,,0,235.66666666666666,1000.0,9.0,1000.0,671.0,374.0,1006.0,656.0,21.0,15.0,4.0,2.0,0.008202537409571315,0.05642152293617839,False
CART,Maplebear Inc.,Consumer Staples,Consumer Staples Distribution and Retail,46.65,10799.48,-0.0072,,,,447.1337359026734,0.067076429716729,34.0,0.07606263982102912,,,0,143.66666666666666,1000.0,15.333333333333334,1000.0,358.0,1235.0,464.0,536.0,21.0,52.0,11.0,14.0,0.006336507638258925,0.022921448201021245,False
CASY,Casey's General Stores Inc.,Consumer Staples,Consumer Staples Distribution and Retail,635.813,23499.75,0.1807,0.3789,0.2726,0.1814,2261.422986465106,0.06327792678135213,58.3599999999999,0.08168521240114757,,,0,18.0,18.0,2.3333333333333335,2.3333333333333335,48.0,185.0,73.0,399.0,3.0,3.0,2.0,2.0,0.03204751258176039,0.11592748585658393,False
CATY,Cathay General Bancorp,Financials,Banks,61.257,4086.69,0.2437,0.1852,0.0878,0.0694,90.42290171053799,0.06701017094705208,32.139999999999986,0.10199289159685199,,,0,371.0,1000.0,83.0,1000.0,865.0,413.0,1064.0,554.0,164.0,84.0,54.0,31.0,0.0004923502029087055,0.0038038182578045985,False
CAVA,CAVA Group Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,55.145,6441.28,-0.1537,0.1203,,,290.3035310355706,0.1646830442669922,2.509999999999998,0.039378726074678294,,,0,198.0,1000.0,29.0,1000.0,486.0,574.0,872.0,853.0,56.0,52.0,18.0,13.0,0.0045821960149672915,0.015468337994937994,False
CBC,Central Bancompany Inc.,Financials,Banks,32.17,7704.88,0.6932,,,,156.72989243640086,0.05838644335754184,38.69999999999999,0.09901496737878968,,,0,354.6666666666667,354.6666666666667,89.33333333333333,89.33333333333333,708.0,1235.0,969.0,507.0,142.0,214.0,43.0,83.0,0.0008533899364338639,0.006593153007871831,False
CBOE,Cboe Global Markets Inc.,Financials,Capital Markets,290.128,30298.36,0.2372,0.2369,0.1812,0.156,529.3336676217768,0.07362861142929877,253.0999999999999,0.2300909090909089,,,0,140.33333333333334,1000.0,28.666666666666668,1000.0,309.0,342.0,367.0,115.0,56.0,56.0,16.0,14.0,0.002882207203372886,0.005060458530615394,False
CBSH,Commerce Bancshares Inc.,Financials,Banks,57.75,8283.21,0.012,0.1225,0.0164,0.0657,172.2406527651858,0.07759718635710366,17.340000000000032,0.030622516556291446,,,0,312.3333333333333,1000.0,78.33333333333333,1000.0,668.0,569.0,771.0,685.0,131.0,138.0,39.0,65.0,0.0009378455981155945,0.007245643828393548,False
CBT,Cabot Corporation,Materials,Chemicals,78.326,4044.05,-0.0107,0.0375,0.0913,0.0473,-180.82259080411495,-0.021276595744680882,-141.0,-0.4259818731117825,,,0,432.6666666666667,1000.0,29.0,1000.0,1209.0,809.0,497.0,1232.0,52.0,37.0,23.0,12.0,-0.0056196680910902295,-0.024226303180774122,False
CBU,Community Financial System Inc.,Financials,Banks,62.225,3274.02,0.0522,0.1105,-0.017,0.0275,82.17551366465227,0.052092486129591054,17.599999999999994,0.08362634229782384,,,0,398.3333333333333,1000.0,96.33333333333333,1000.0,886.0,607.0,1044.0,682.0,165.0,144.0,55.0,69.0,0.00044744340273923644,0.003456875562594858,False
CBZ,CBIZ Inc.,Industrials,Professional Services,54.65,2881.74,-0.0194,0.0082,0.1068,0.1704,346.6349405178448,0.0033647692703744347,6.680000000000007,0.057865557865558026,,,0,227.66666666666666,1000.0,39.0,1000.0,441.0,876.0,626.0,811.0,94.0,148.0,12.0,11.0,0.0030721592933187062,0.02785836764673407,False
CC,The Chemours Company,Materials,Chemicals,15.34,2308.65,-0.0577,-0.2166,-0.1321,0.0182,-53.237158139065286,-0.0018939393939394478,82.0,-0.21243523316062174,,,0,426.3333333333333,1000.0,33.0,1000.0,1169.0,1194.0,328.0,315.0,51.0,59.0,22.0,26.0,-0.0016545231296819878,-0.00713262390403966,False
CCC,CCC Intelligent Solutions Holdings Inc.,Information Technology,Software,6.765,3984.55,-0.2953,-0.1459,-0.1054,,115.24665112943705,0.05221381267738878,41.940000000000005,102.29268292682927,,,1,353.0,1000.0,67.33333333333333,1000.0,803.0,1155.0,954.0,486.0,104.0,152.0,41.0,57.0,0.001211082614640076,0.008646819507664034,False
CCI,Crown Castle Inc.,Real Estate,Specialized REITs,74.405,31656.01,-0.2087,-0.0913,-0.1694,-0.0224,-2307.210788123737,-0.02415572232645402,418.0,0.9414414414414414,,,0,485.0,1000.0,39.666666666666664,1000.0,1283.0,1087.0,445.0,69.0,94.0,78.0,14.0,11.0,-0.09614609782511215,-0.9180413730482864,False
CCK,Crown Holdings Inc.,Materials,Containers and Packaging,111.799,12019.43,0.1824,0.075,0.0104,0.0749,1243.3130946986857,0.07205822887181568,46.0,0.06233062330623307,,,0,48.666666666666664,1000.0,4.0,1000.0,108.0,717.0,131.0,463.0,7.0,31.0,3.0,2.0,0.03864012175935402,0.14364832611304973,False
CCL,Carnival Corporation Ltd.,Consumer Discretionary,Hotels Restaurants and Leisure,22.635,31002.01,-0.2782,0.139,-0.001,-0.065,1337.628625772708,0.025880850424460977,309.0,0.11195652173913051,,,1,50.333333333333336,1000.0,8.333333333333334,1000.0,98.0,526.0,42.0,89.0,9.0,44.0,5.0,11.0,0.02111333794893064,0.07127330357074244,False
CDNA,CareDx Inc.,Health Care,Biotechnology,50.915,2634.05,2.8196,0.8372,-0.0602,0.2704,117.27458448032144,0.20610305152576291,132.36,-6.199531615925059,,,1,299.3333333333333,299.3333333333333,36.666666666666664,36.666666666666664,798.0,48.0,1192.0,230.0,81.0,19.0,19.0,10.0,0.0017781070027712183,0.010167091652721769,False
CDP,COPT Defense Properties,Real Estate,Office REITs,35.163,4055.63,0.1521,0.1143,0.0549,0.0236,36.596283017068686,0.02781944100269973,11.909999999999997,0.0781957849123498,,,0,367.0,1000.0,22.333333333333332,1000.0,1022.0,596.0,1066.0,747.0,63.0,16.0,3.0,1.0,0.00152504046232202,0.06880692880225113,False
CDW,CDW Corporation,Information Technology,Electronic Equipment Instruments and Components,143.824,17980.51,-0.1487,-0.1219,-0.0633,0.1264,1621.245358905133,0.04799746701093932,13.700000000000045,0.012844552784549101,,,0,77.0,1000.0,16.0,1000.0,78.0,1129.0,51.0,727.0,9.0,144.0,7.0,32.0,0.017037042282735768,0.03528993250804403,False
CE,Celanese Corporation,Materials,Chemicals,46.121,5061.73,0.043,-0.2812,-0.2134,-0.0284,-215.42512521721437,0.017602682313495377,-4.0,0.0034334763948498104,,,0,443.3333333333333,1000.0,34.666666666666664,1000.0,1216.0,1219.0,180.0,906.0,53.0,61.0,24.0,27.0,-0.006695057828884658,-0.02886229189096265,False
CECO,CECO Environmental Corp.,Industrials,Machinery,77.05,4512.81,0.6341,0.7738,0.6208,0.2175,246.98720430107528,0.1663136961181848,-80.66,-1.6115884115884116,,,1,220.0,220.0,44.666666666666664,44.666666666666664,538.0,57.0,1021.0,1178.0,113.0,9.0,20.0,1.0,0.0021890004333977174,0.01585839016118305,False
CELH,Celsius Holdings Inc.,Consumer Staples,Beverages,26.914,6810.19,-0.5213,-0.2623,-0.0246,0.44,1380.820257027234,0.21150810847344426,21.120000000000005,0.1955555555555557,,,1,52.0,1000.0,6.666666666666667,1000.0,95.0,1215.0,579.0,648.0,11.0,50.0,1.0,8.0,0.019568145731728506,0.465308859581148,False
CENT,Central Garden & Pet Company,Consumer Staples,Household Products,39.606,2203.63,0.0936,-0.0232,-0.02,0.0497,-36.19507486847442,-0.014378119946565349,3.469999999999999,0.021309260623925352,,,0,407.3333333333333,1000.0,16.0,1000.0,1154.0,956.0,574.0,846.0,41.0,27.0,4.0,3.0,-0.0005129346098397818,-0.11153460493070999,False
CENX,Century Aluminum Company,Materials,Metals and Mining,46.281,4581.51,1.0689,0.8675,0.2923,0.2291,235.17665724446078,0.05510502788876126,561.7,14.0425,,,1,197.0,197.0,17.333333333333332,17.333333333333332,553.0,42.0,637.0,48.0,32.0,6.0,14.0,6.0,0.007308902889892032,0.01555842283695433,False
CF,CF Industries Holdings Inc.,Materials,Chemicals,137.153,20756.48,0.5783,0.1782,0.246,0.1854,1291.9823392202597,0.0924618859401467,644.0,0.44261168384879723,,,0,44.333333333333336,44.333333333333336,4.333333333333333,4.333333333333333,105.0,426.0,235.0,40.0,6.0,22.0,1.0,6.0,0.040152681662622106,0.17309759646162243,False
CFG,Citizens Financial Group Inc.,Financials,Banks,69.056,29084.78,0.3354,0.3602,0.098,0.1077,952.9095566154392,0.06833355151197806,295.0,0.1611141452758056,,,1,70.0,70.0,11.666666666666666,11.666666666666666,158.0,202.0,226.0,95.0,30.0,22.0,4.0,1.0,0.005188566222472586,0.040086025784636665,False
CFR,Cullen/Frost Bankers Inc.,Financials,Banks,161.682,10048.34,0.2828,0.2031,0.0783,0.0862,184.68491550330646,0.03351376515262161,35.120000000000005,0.05415073393363756,,,0,281.0,281.0,64.0,64.0,641.0,395.0,696.0,525.0,127.0,75.0,37.0,28.0,0.0010056042650933089,0.007769136360846354,False
CG,The Carlyle Group Inc.,Financials,Capital Markets,43.531,15511.52,-0.3365,0.1037,-0.0226,0.1072,-2729.283007310808,-0.306305189006846,-444.80000000000007,-0.5500185482873748,,,0,552.6666666666666,1000.0,100.0,1000.0,1285.0,631.0,620.0,1310.0,224.0,149.0,49.0,27.0,-0.01486087060937743,-0.02609209336497041,False
CGNX,Cognex Corporation,Information Technology,Electronic Equipment Instruments and Components,61.589,10360.74,0.3871,0.1219,-0.0675,0.0987,159.4122876653862,0.09510640009654447,60.349999999999994,0.5273505767214259,,,0,288.0,288.0,41.0,41.0,698.0,571.0,965.0,390.0,83.0,83.0,20.0,20.0,0.0016752022575885405,0.0034699552672665898,False
CGON,CG Oncology Inc.,Health Care,Biotechnology,71.5,6337.79,1.1362,,,,5.553068899199201,0.5420792079207921,-63.379999999999995,0.39366459627329187,,,0,460.6666666666667,460.6666666666667,76.66666666666667,76.66666666666667,1090.0,1235.0,1297.0,1151.0,127.0,165.0,39.0,64.0,8.419514543830253e-05,0.00048142196113694824,False
CHCO,City Holding Company,Financials,Banks,143.693,2018.19,0.1302,0.1658,0.1373,0.1116,19.646393504177183,0.01565421301137615,1.299999999999983,0.00996244922982581,,,0,456.6666666666667,1000.0,110.66666666666667,1000.0,1061.0,458.0,1221.0,862.0,206.0,103.0,81.0,45.0,0.00010697407012186845,0.000826464412195407,False
CHD,Church & Dwight Co. Inc.,Consumer Staples,Household Products,93.683,22221.97,0.0073,-0.007,0.0252,0.0705,163.17342487097085,0.004175264379675081,8.0,0.010857763300760048,,,0,246.33333333333334,1000.0,10.0,1000.0,687.0,923.0,303.0,792.0,27.0,25.0,1.0,2.0,0.0023123946372966882,0.5028165722631563,False
CHDN,Churchill Downs Incorporated,Consumer Discretionary,Hotels Restaurants and Leisure,82.51,5750.97,-0.1456,-0.1137,-0.054,0.1291,161.87729852440407,0.02255716189890289,30.0,0.07832898172323755,,,0,298.6666666666667,1000.0,47.666666666666664,1000.0,693.0,1116.0,586.0,571.0,84.0,119.0,28.0,31.0,0.0025550964177604462,0.008625361043149524,False
