signal,kind,n_firings,n_turns,hit_rate,median_lead,median_nearest,pct_late,recall,fwd4,base4,edge4,fwd8,base8,edge8,fwd13,base13,edge13,p_value,fwd26,base26,edge26,ratio,theta,universe,n_peaks,n_troughs
Channel z > +1.5,top,14,11,42.857142857142854,5.0,3.0,40.0,36.36363636363637,-0.3729730893070335,-0.17723561818744243,-0.19573747111959106,-1.1787629438149942,-0.3481649747748522,-0.830597969040142,-2.2745316385277903,-0.5728742282514273,-1.701657410276363,0.096,-4.202063407048429,-1.23103681071002,-2.9710265963384086,Small / Large,7.959321702544902,Price ratios,11,10
Channel z > +2.0,top,9,11,66.66666666666666,3.0,2.0,14.285714285714285,36.36363636363637,-0.38285300533985983,-0.17723561818744243,-0.2056173871524174,-1.0486555269519604,-0.3481649747748522,-0.7004905521771082,-2.2951350063708396,-0.5728742282514273,-1.7222607781194124,0.1435,-6.339674620839204,-1.23103681071002,-5.108637810129183,Small / Large,7.959321702544902,Price ratios,11,10
40w stretch z > +1.5,top,15,11,53.333333333333336,3.0,2.0,11.11111111111111,54.54545454545454,0.00630711470428329,-0.17723561818744243,0.18354273289172574,-0.38228953553005607,-0.3481649747748522,-0.03412456075520387,0.13145606357403292,-0.5728742282514273,0.7043302918254603,0.7295,-2.726942124960825,-1.23103681071002,-1.495905314250805,Small / Large,7.959321702544902,Price ratios,11,10
Composite > +1.0,top,17,11,52.94117647058824,4.0,1.0,18.181818181818183,54.54545454545454,0.7806215709285935,-0.17723561818744243,0.9578571891160359,-0.0506490148716372,-0.3481649747748522,0.297515959903215,0.8763381161971653,-0.5728742282514273,1.4492123444485925,0.8785,-2.5572186195782414,-1.23103681071002,-1.3261818088682213,Small / Large,7.959321702544902,Price ratios,11,10
Composite > +1.5,top,9,11,66.66666666666666,5.5,5.5,0.0,36.36363636363637,0.3646928809271446,-0.17723561818744243,0.541928499114587,1.239862516355001,-0.3481649747748522,1.588027491129853,0.40878058560694924,-0.5728742282514273,0.9816548138583765,0.725,-3.4497902002272234,-1.23103681071002,-2.2187533895172034,Small / Large,7.959321702544902,Price ratios,11,10
13w ROC crosses < 0,top,28,11,21.428571428571427,7.0,-1.0,57.14285714285714,45.45454545454545,0.8429626737723672,-0.17723561818744243,1.0201982919598096,-0.3451836308704929,-0.3481649747748522,0.0029813439043592793,-0.5702376581592281,-0.5728742282514273,0.0026365700921991975,0.5265,-0.7074066252796981,-1.23103681071002,0.5236301854303219,Small / Large,7.959321702544902,Price ratios,11,10
Ratio crosses < 40w MA,top,17,11,11.76470588235294,8.0,-4.5,80.0,18.181818181818183,-1.0609763261298566,-0.17723561818744243,-0.8837407079424142,-0.2529292892295191,-0.3481649747748522,0.09523568554533307,-1.6724143243305458,-0.5728742282514273,-1.0995400960791186,0.181,-4.504039375430319,-1.23103681071002,-3.2730025647202994,Small / Large,7.959321702544902,Price ratios,11,10
Extended + ROC cross,top,6,11,16.666666666666664,6.0,-1.0,80.0,9.090909090909092,0.8455709537232329,-0.17723561818744243,1.0228065719106754,0.3049362447410349,-0.3481649747748522,0.6531012195158872,-0.8874287257267247,-0.5728742282514273,-0.3145544974752974,0.424,-2.387289644803352,-1.23103681071002,-1.156252834093332,Small / Large,7.959321702544902,Price ratios,11,10
Extended + MA cross,top,1,11,0.0,,-1.0,100.0,0.0,-0.41048734262933984,-0.17723561818744243,-0.2332517244418974,-1.6226275193927053,-0.3481649747748522,-1.2744625446178532,-2.151765348868706,-0.5728742282514273,-1.5788911206172789,0.348,-4.014292061988833,-1.23103681071002,-2.783255251278813,Small / Large,7.959321702544902,Price ratios,11,10
wRSI < 30,bottom,8,10,62.5,4.0,4.0,0.0,50.0,-0.19257702788845193,-0.17723561818744243,-0.0153414097010095,1.1327860700050487,-0.3481649747748522,1.4809510447799008,0.7103153505877411,-0.5728742282514273,1.2831895788391683,0.2195,-0.542109835619331,-1.23103681071002,0.688926975090689,Small / Large,7.959321702544902,Price ratios,11,10
wRSI < 25,bottom,2,10,100.0,1.5,1.5,0.0,20.0,1.5798373317814862,-0.17723561818744243,1.7570729499689286,2.3480742498261264,-0.3481649747748522,2.6962392246009785,2.7478173369873793,-0.5728742282514273,3.3206915652388065,0.134,4.10848028102595,-1.23103681071002,5.339517091735971,Small / Large,7.959321702544902,Price ratios,11,10
Channel z < -1.5,bottom,17,10,35.294117647058826,3.5,0.0,33.33333333333333,40.0,0.07064566426384263,-0.17723561818744243,0.24788128245128505,0.30705763638967104,-0.3481649747748522,0.6552226111645232,-0.5710962425195399,-0.5728742282514273,0.001777985731887366,0.4985,1.109018428740455,-1.23103681071002,2.340055239450475,Small / Large,7.959321702544902,Price ratios,11,10
Channel z < -2.0,bottom,8,10,25.0,4.5,0.0,50.0,20.0,-0.7701160267834044,-0.17723561818744243,-0.592880408595962,-0.7013479873030636,-0.3481649747748522,-0.3531830125282114,0.3627477261935421,-0.5728742282514273,0.9356219544449694,0.271,0.8928959890703346,-1.23103681071002,2.1239327997803548,Small / Large,7.959321702544902,Price ratios,11,10
40w stretch z < -1.5,bottom,8,10,37.5,3.0,1.5,25.0,30.0,0.42467322005403796,-0.17723561818744243,0.6019088382414803,0.8367431912712248,-0.3481649747748522,1.184908166046077,0.36687608067766386,-0.5728742282514273,0.9397503089290912,0.299,-0.4731615480582374,-1.23103681071002,0.7578752626517826,Small / Large,7.959321702544902,Price ratios,11,10
Composite < -1.0,bottom,27,10,33.33333333333333,6.0,3.0,35.714285714285715,60.0,-0.2776163732723429,-0.17723561818744243,-0.10038075508490046,-0.2482391483531676,-0.3481649747748522,0.0999258264216846,-0.21132150948641282,-0.5728742282514273,0.3615527187650145,0.359,0.29937289047917054,-1.23103681071002,1.5304097011891906,Small / Large,7.959321702544902,Price ratios,11,10
Composite < -1.5,bottom,14,10,42.857142857142854,3.5,1.5,25.0,60.0,0.6223912334725531,-0.17723561818744243,0.7996268516599956,0.9967486551190022,-0.3481649747748522,1.3449136298938544,0.3228593263914137,-0.5728742282514273,0.895733554642841,0.222,-0.6473761928910876,-1.23103681071002,0.5836606178189324,Small / Large,7.959321702544902,Price ratios,11,10
13w ROC crosses > 0,bottom,26,10,7.6923076923076925,6.5,-8.0,80.0,20.0,-0.42126090057314963,-0.17723561818744243,-0.2440252823857072,-1.4027489916226668,-0.3481649747748522,-1.0545840168478144,-1.7183309453232913,-0.5728742282514273,-1.145456717071864,0.886,-2.2140131536942547,-1.23103681071002,-0.9829763429842346,Small / Large,7.959321702544902,Price ratios,11,10
Ratio crosses > 40w MA,bottom,16,10,6.25,9.0,-4.0,75.0,10.0,-0.46526478007855665,-0.17723561818744243,-0.2880291618911142,0.17975450574425889,-0.3481649747748522,0.5279194805191111,-0.7448535271489348,-0.5728742282514273,-0.17197929889750752,0.5565,-1.1172187965219778,-1.23103681071002,0.11381801418804227,Small / Large,7.959321702544902,Price ratios,11,10
Washed + ROC cross,bottom,3,10,0.0,,-9.0,100.0,0.0,0.3269317928036937,-0.17723561818744243,0.5041674109911362,-0.7661237711591329,-0.3481649747748522,-0.4179587963842807,0.31049702764175774,-0.5728742282514273,0.883371255893185,0.3545,5.182647964414566,-1.23103681071002,6.413684775124587,Small / Large,7.959321702544902,Price ratios,11,10
wRSI > 70,top,5,14,40.0,2.0,0.0,33.33333333333333,14.285714285714285,-0.1808123902220494,0.08935198569187772,-0.2701643759139271,-2.3998397388573034,0.17762137524655264,-2.577461114103856,-2.105806558675045,0.22710374917325218,-2.3329103078482976,0.2145,-5.635681087694648,0.3490549248132782,-5.984736012507926,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
wRSI > 75,top,3,14,66.66666666666666,8.0,8.0,0.0,14.285714285714285,-1.6761317853300632,0.08935198569187772,-1.7654837710219409,-1.3584026593063792,0.17762137524655264,-1.536024034552932,-0.22126743317741152,0.22710374917325218,-0.4483711823506637,0.4365,-6.440741377994878,0.3490549248132782,-6.789796302808156,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
Channel z > +1.5,top,14,14,35.714285714285715,7.0,4.0,37.5,28.57142857142857,-0.45384038742493643,0.08935198569187772,-0.5431923731168141,-0.9773457717341972,0.17762137524655264,-1.1549671469807499,-0.25580404331576834,0.22710374917325218,-0.4829077924890205,0.367,-3.052884352627882,0.3490549248132782,-3.4019392774411603,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
Channel z > +2.0,top,6,14,66.66666666666666,2.5,1.0,20.0,21.428571428571427,-0.9629232375265714,0.08935198569187772,-1.0522752232184491,-2.4349727693701197,0.17762137524655264,-2.6125941446166725,-4.085884156366382,0.22710374917325218,-4.312987905539634,0.058,-6.8509982090911485,0.3490549248132782,-7.200053133904427,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
40w stretch z > +1.5,top,10,14,30.0,7.0,3.0,40.0,14.285714285714285,0.44373147369451527,0.08935198569187772,0.3543794880026375,1.9069423629011162,0.17762137524655264,1.7293209876545634,2.578065686526344,0.22710374917325218,2.3509619373530914,0.8765,1.3731180944612045,0.3490549248132782,1.0240631696479263,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
Composite > +1.0,top,21,14,38.095238095238095,5.5,4.0,20.0,42.857142857142854,-0.29380013965537755,0.08935198569187772,-0.3831521253472553,-0.055456682506610955,0.17762137524655264,-0.2330780577531636,-0.3499021436452881,0.22710374917325218,-0.5770058928185403,0.337,-1.4752721812595557,0.3490549248132782,-1.8243271060728339,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
Composite > +1.5,top,10,14,60.0,4.0,4.0,14.285714285714285,28.57142857142857,0.4652764992597236,0.08935198569187772,0.37592451356784584,0.4769319811905267,0.17762137524655264,0.2993106059439741,-0.9109238523499098,0.22710374917325218,-1.138027601523162,0.279,-4.147017394909949,0.3490549248132782,-4.496072319723227,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
13w ROC crosses < 0,top,26,14,15.384615384615385,12.0,-2.5,71.42857142857143,28.57142857142857,-0.35800895551276235,0.08935198569187772,-0.4473609412046401,-0.7900928113262272,0.17762137524655264,-0.9677141865727799,-0.8863941051310936,0.22710374917325218,-1.113497854304346,0.2035,-0.47449521080228274,0.3490549248132782,-0.823550135615561,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
Ratio crosses < 40w MA,top,15,14,6.666666666666667,4.0,-5.0,88.88888888888889,7.142857142857142,0.6719588866677192,0.08935198569187772,0.5826069009758414,1.0975094639178749,0.17762137524655264,0.9198880886713222,0.7600899495641792,0.22710374917325218,0.532986200390927,0.6285,2.0136117229057424,0.3490549248132782,1.6645567980924643,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
Extended + ROC cross,top,4,14,25.0,3.0,-1.0,66.66666666666666,7.142857142857142,0.36588419808172845,0.08935198569187772,0.2765322123898507,-1.4485087013563156,0.17762137524655264,-1.6261300766028683,-2.428810055776551,0.22710374917325218,-2.6559138049498032,0.217,-7.90626051028082,0.3490549248132782,-8.255315435094099,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
wRSI < 30,bottom,7,14,57.14285714285714,3.5,2.0,20.0,21.428571428571427,0.2332767347187821,0.08935198569187772,0.14392474902690439,-0.0772291486435966,0.17762137524655264,-0.2548505238901492,2.0520662841392823,0.22710374917325218,1.8249625349660301,0.237,-1.2025071241467502,0.3490549248132782,-1.5515620489600284,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
wRSI < 25,bottom,2,14,100.0,2.5,2.5,0.0,14.285714285714285,-2.3675389625698764,0.08935198569187772,-2.456890948261754,0.646426132326289,0.17762137524655264,0.46880475707973635,7.28199819299623,0.22710374917325218,7.054894443822978,0.062,1.9828803228378766,0.3490549248132782,1.6338253980245985,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
Channel z < -1.5,bottom,14,14,35.714285714285715,5.0,1.0,37.5,28.57142857142857,2.1732108879536054,0.08935198569187772,2.0838589022617278,1.4879619912226756,0.17762137524655264,1.310340615976123,3.4205657688232582,0.22710374917325218,3.193462019650006,0.0415,5.029756689586229,0.3490549248132782,4.680701764772951,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
Channel z < -2.0,bottom,4,14,75.0,2.0,1.0,25.0,21.428571428571427,-1.3123750544681045,0.08935198569187772,-1.4017270401599822,1.4018285168413525,0.17762137524655264,1.2242071415947997,3.3836306213208047,0.22710374917325218,3.1565268721475523,0.1835,2.3110137478456947,0.3490549248132782,1.9619588230324165,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
40w stretch z < -1.5,bottom,9,14,66.66666666666666,3.0,2.0,14.285714285714285,35.714285714285715,0.8686018561352994,0.08935198569187772,0.7792498704434216,1.0253751609037138,0.17762137524655264,0.8477537856571612,4.942757304095403,0.22710374917325218,4.715653554922151,0.013,1.1954428017874161,0.3490549248132782,0.846387876974138,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
Composite < -1.0,bottom,18,14,38.88888888888889,6.0,3.0,30.0,35.714285714285715,1.0315776259054918,0.08935198569187772,0.9422256402136141,-0.33372007734736653,0.17762137524655264,-0.5113414525939192,1.3602517221577388,0.22710374917325218,1.1331479729844867,0.2405,1.680776968648086,0.3490549248132782,1.3317220438348079,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
Composite < -1.5,bottom,12,14,58.333333333333336,1.0,1.0,12.5,35.714285714285715,2.159820801319609,0.08935198569187772,2.0704688156277316,0.6600243817595276,0.17762137524655264,0.48240300651297496,3.4840790432542668,0.22710374917325218,3.2569752940810144,0.04,0.0298995241628582,0.3490549248132782,-0.31915540065042003,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
13w ROC crosses > 0,bottom,26,14,19.230769230769234,8.0,-4.0,66.66666666666666,35.714285714285715,-0.25320611581304975,0.08935198569187772,-0.3425581015049275,-1.0446477870650193,0.17762137524655264,-1.222269162311572,0.2088666460912296,0.22710374917325218,-0.018237103082022588,0.502,-0.587638416074837,0.3490549248132782,-0.9366933408881153,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
Ratio crosses > 40w MA,bottom,16,14,18.75,6.0,-2.0,72.72727272727273,21.428571428571427,0.704971340192525,0.08935198569187772,0.6156193545006473,0.49159350618633657,0.17762137524655264,0.31397213093978393,1.5567224705518778,0.22710374917325218,1.3296187213786257,0.206,3.5684757810098504,0.3490549248132782,3.2194208561965723,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
Washed + ROC cross,bottom,3,14,0.0,,-10.5,100.0,0.0,-3.6001780579262324,0.08935198569187772,-3.68953004361811,-2.5752335271484497,0.17762137524655264,-2.7528549023950024,-2.742720650088067,0.22710374917325218,-2.9698243992613196,0.801,-5.211742186214418,0.3490549248132782,-5.560797111027696,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
Washed + MA cross,bottom,1,14,0.0,,,,0.0,1.927643981875149,0.08935198569187772,1.8382919961832713,4.643876470125186,0.17762137524655264,4.466255094878633,3.779850754735592,0.22710374917325218,3.5527470055623396,0.293,9.164541525915059,0.3490549248132782,8.81548660110178,Cyclicals / Defensives,10.711565430333172,Price ratios,14,14
wRSI > 70,top,9,8,22.22222222222222,7.0,7.0,0.0,12.5,0.6336269618392509,0.2467580372557523,0.38686892458349864,0.4972495045806727,0.48957889537579563,0.007670609204877055,-0.30851716699941134,0.7748447282332598,-1.0833618952326711,0.2175,1.3095310519379426,1.5668243807709412,-0.2572933288329986,Credit Risk Appetite,7.180039880623333,Price ratios,8,8
wRSI > 75,top,3,8,0.0,,,,0.0,0.20940121127764888,0.2467580372557523,-0.037356825978103414,0.4415420896944411,0.48957889537579563,-0.048036805681354544,0.4879735911457128,0.7748447282332598,-0.28687113708754697,0.3875,0.5764736544614679,1.5668243807709412,-0.9903507263094733,Credit Risk Appetite,7.180039880623333,Price ratios,8,8
Channel z > +1.5,top,3,8,0.0,,,,0.0,-1.3586165879126793,0.2467580372557523,-1.6053746251684315,-1.4348835693675213,0.48957889537579563,-1.9244624647433168,-1.6447271595084818,0.7748447282332598,-2.419571887741742,0.134,-0.6886870857396846,1.5668243807709412,-2.255511466510626,Credit Risk Appetite,7.180039880623333,Price ratios,8,8
40w stretch z > +1.5,top,7,8,0.0,,,,0.0,0.748157388168442,0.2467580372557523,0.5013993509126897,2.634018852349773,0.48957889537579563,2.1444399569739776,3.2964615904082413,0.7748447282332598,2.5216168621749815,0.959,4.433722403290468,1.5668243807709412,2.8668980225195266,Credit Risk Appetite,7.180039880623333,Price ratios,8,8
Composite > +1.0,top,26,8,11.538461538461538,3.0,3.0,0.0,25.0,-0.23948421845193352,0.2467580372557523,-0.4862422557076858,-0.054068467079836195,0.48957889537579563,-0.5436473624556318,0.41383244115955914,0.7748447282332598,-0.36101228707370064,0.3315,1.4837888181990353,1.5668243807709412,-0.08303556257190592,Credit Risk Appetite,7.180039880623333,Price ratios,8,8
Composite > +1.5,top,5,8,0.0,,,,0.0,0.8323286212597347,0.2467580372557523,0.5855705840039824,0.7061632416737074,0.48957889537579563,0.21658434629791173,0.1446710382248284,0.7748447282332598,-0.6301736900084314,0.315,1.4010006866798852,1.5668243807709412,-0.16582369409105602,Credit Risk Appetite,7.180039880623333,Price ratios,8,8
Monthly RSI > 70,top,12,8,16.666666666666664,5.0,1.0,33.33333333333333,12.5,0.6854368347752327,0.2467580372557523,0.43867879751948036,0.7878374704473057,0.48957889537579563,0.29825857507151005,1.3456686841049061,0.7748447282332598,0.5708239558716464,0.6735,2.6084123804401242,1.5668243807709412,1.041587999669183,Credit Risk Appetite,7.180039880623333,Price ratios,8,8
13w ROC crosses < 0,top,27,8,3.7037037037037033,12.0,-3.0,66.66666666666666,12.5,-0.023854901378563616,0.2467580372557523,-0.2706129386343159,0.30718644187100747,0.48957889537579563,-0.18239245350478817,0.8511717140835994,0.7748447282332598,0.07632698585033959,0.5285,1.4733028014157665,1.5668243807709412,-0.09352157935517469,Credit Risk Appetite,7.180039880623333,Price ratios,8,8
Ratio crosses < 40w MA,top,19,8,0.0,,-6.5,100.0,0.0,0.22976848646924128,0.2467580372557523,-0.016989550786511015,0.4526970724214311,0.48957889537579563,-0.03688182295436454,1.1326046738697895,0.7748447282332598,0.3577599456365297,0.6235,1.9468106383429962,1.5668243807709412,0.37998625757205495,Credit Risk Appetite,7.180039880623333,Price ratios,8,8
Extended + ROC cross,top,4,8,0.0,,,,0.0,-0.6694290748483267,0.2467580372557523,-0.916187112104079,-0.08326581116644971,0.48957889537579563,-0.5728447065422453,0.9888186540203958,0.7748447282332598,0.21397392578713603,0.497,2.2514558688295243,1.5668243807709412,0.6846314880585831,Credit Risk Appetite,7.180039880623333,Price ratios,8,8
